ID,Data,Ramo,Edição,Tema,Tese,Precedentes,Referências,Site 1,Site 2,Site 3,Site 4,Site 5,Site 6,Site 7,Site 8,Site 9,Site 10,Site 11,Site 12,Site 13,Site 14,Site 15,Site 16,Site 17,Site 18,Site 19,Site 20,Site 21,Site 22
6) AgInt nos EDcl no REsp 1793506/RJ, Rel. Ministro MARCO BUZZI, QUARTA TURMA, DJe 04/11/2021;","Vide Informativo de Jurisprudência N. 564, Vide Súmulas Anotadas N. 61/STJ e N. 610/STJ","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""015446""","https://scon.stj.jus.br/SCON/sumstj/toc.jsp?livre=sumula.tipo.+e+""61"".num.","https://scon.stj.jus.br/SCON/sumstj/toc.jsp?livre=sumula.tipo.+e+""610"".num.","https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000003134""#TEMA3",,,,,,,,,,,,,,,,,,
924,13/12/2017,DIREITO CIVIL,Edição n. 95,CONTRATOS DE SEGURO II,"Nas indenizações securitárias, a correção monetária incide desde a data da celebração do contrato até o dia do efetivo pagamento do seguro.","1) AgInt no REsp 1875094/MG, Rel. Ministro RAUL ARAÚJO, QUARTA TURMA, DJe 01/12/2023;
2) AgInt no REsp 2083559/MT, Rel. Ministro MARCO AURÉLIO BELLIZZE, TERCEIRA TURMA, DJe 29/11/2023;
3) REsp 1990918/SP, Rel. Ministra NANCY ANDRIGHI, TERCEIRA TURMA, DJe 26/10/2023;
4) AgInt no AREsp 1837092/MG, Rel. Ministro MARCO BUZZI, QUARTA TURMA, DJe 02/06/2022;
5) AgInt no AREsp 1875450/MG, Rel. Ministra MARIA ISABEL GALLOTTI, QUARTA TURMA, DJe 18/03/2022;
6) EDcl no AgInt nos EDcl no REsp 1852164/RS, Rel. Ministro LUIS FELIPE SALOMÃO, QUARTA TURMA, DJe 07/04/2021;",Vide Súmula Anotada N. 632/STJ,"https://scon.stj.jus.br/SCON/sumstj/toc.jsp?livre=sumula.tipo.+e+""632"".num.",,,,,,,,,,,,,,,,,,,,,
925,13/12/2017,DIREITO CIVIL,Edição n. 95,CONTRATOS DE SEGURO II,"A indenização securitária é devida quando ausente a comunicação prévia do segurado acerca do atraso no pagamento do prêmio, por constituir requisito essencial para a suspensão ou resolução do contrato de seguro (Súmula n. 616/STJ). Redação anterior: O simples atraso no pagamento das prestações do contrato de seguro de vida não determina a suspensão ou a resolução automática da cobertura, exigindo-se a prévia constituição do segurado em mora pela seguradora, mediante notificação ou interpelação, mostrando-se indevida a negativa de pagamento da indenização correspondente.","1) AgInt no REsp 1701213/MS, Rel. Ministra MARIA ISABEL GALLOTTI, QUARTA TURMA, DJe 22/03/2022;
2) REsp 1691792/RS, Rel. Ministro ANTONIO CARLOS FERREIRA, QUARTA TURMA, DJe 29/03/2021;
3) REsp 1838830/RS, Rel. Ministro MARCO AURÉLIO BELLIZZE, TERCEIRA TURMA, DJe 26/08/2020;
4) AgRg no AREsp 543101/SP, Rel. Ministro RAUL ARAÚJO, QUARTA TURMA, DJe 13/02/2020;
5) AgInt no AREsp 1327250/PR, Rel. Ministro MOURA RIBEIRO, TERCEIRA TURMA, DJe 19/12/2018;
6) REsp 2083050/MG (decisão monocrática), Rel. Ministro MOURA RIBEIRO, TERCEIRA TURMA, publicado em 18/08/2023;","Vide Informativos de Jurisprudência N. 488 e 341, Vide Súmulas Anotadas N. 616/STJ e N. 616/STJ","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""012985""","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""008181""","https://scon.stj.jus.br/SCON/sumstj/toc.jsp?livre=sumula.tipo.+e+""616"".num.","https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000003134""#TEMA2",,,,,,,,,,,,,,,,,,
926,13/12/2017,DIREITO CIVIL,Edição n. 95,CONTRATOS DE SEGURO II,"A concessão de aposentadoria por invalidez pelo Instituto Nacional do Seguro Social - INSS não comprova, de forma absoluta, a incapacidade total e permanente para efeito de concessão de indenização de seguro privado, sendo permitido à seguradora requerer a realização de perícia para atestar a real incapacidade do segurado.","1) AgInt no AgInt no AREsp 1116307/DF, Rel. Ministro ANTONIO CARLOS FERREIRA, QUARTA TURMA, DJe 19/12/2019;
2) AgInt no AREsp 1336089/SP, Rel. Ministro MARCO AURÉLIO BELLIZZE, TERCEIRA TURMA, DJe 19/12/2018;
3) AgInt nos EDcl no AREsp 333871/SP, Rel. Ministro LÁZARO GUIMARÃES (DESEMBARGADOR CONVOCADO DO TRF 5ª REGIÃO), QUARTA TURMA, DJe 29/08/2018;
4) AgInt nos EDcl no AREsp 1206218/DF, Rel. Ministro RICARDO VILLAS BÔAS CUEVA, TERCEIRA TURMA, DJe 26/06/2018;
5) AgInt no AREsp 1084918/DF, Rel. Ministro MARCO AURÉLIO BELLIZZE, TERCEIRA TURMA, DJe 15/09/2017;
6) AgRg no AREsp 365670/MG, Rel. Ministra MARIA ISABEL GALLOTTI, QUARTA TURMA, DJe 01/08/2017;
7) AREsp 2372543/MG (decisão monocrática), Rel. Ministro MARCO AURÉLIO BELLIZZE, TERCEIRA TURMA, publicado em 03/08/2023;","Vide Informativos de Jurisprudência N. 534, 616 e 55","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""014596""","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""016510""","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""001075""",,,,,,,,,,,,,,,,,,,
927,13/12/2017,DIREITO CIVIL,Edição n. 95,CONTRATOS DE SEGURO II,"O fato de o militar beneficiário de seguro privado ter sido reformado em razão de incapacidade total e permanente para o serviço militar não implica, necessariamente, o direito à percepção de indenização securitária decorrente de contrato de seguro.","1) AgInt no AREsp 1084918/DF, Rel. Ministro MARCO AURÉLIO BELLIZZE, TERCEIRA TURMA, DJe 15/09/2017;
2) REsp 1318639/MS, Rel. Ministro JOÃO OTÁVIO DE NORONHA, TERCEIRA TURMA, DJe 06/05/2016;
3) AREsp 1614795/RJ (decisão monocrática), Rel. Ministro ANTONIO CARLOS FERREIRA, QUARTA TURMA, publicado em 19/03/2020;
4) AREsp 1448526/DF (decisão monocrática), Rel. Ministro MARCO BUZZI, QUARTA TURMA, publicado em 10/04/2019;
5) AgInt no AREsp 1175945 (decisão monocrática), Rel. Ministro PAULO DE TARSO SANSEVERINO, TERCEIRA TURMA, publicado em 09/11/2018;",Vide Informativo de Jurisprudência N. 582,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""015885""",,,,,,,,,,,,,,,,,,,,,
928,13/12/2017,DIREITO CIVIL,Edição n. 95,CONTRATOS DE SEGURO II,"É devida a indenização do seguro de vida aos beneficiários do policial (militar, civil ou federal) que falece, dentro ou fora do horário ou do local de serviço, desde que no estrito cumprimento de suas obrigações legais.","1) REsp 2063132/SP, Rel. Ministro RICARDO VILLAS BÔAS CUEVA, TERCEIRA TURMA, DJe 19/06/2023;
2) AgInt no AREsp 1903831/SP, Rel. Ministro LUIS FELIPE SALOMÃO, QUARTA TURMA, DJe 30/03/2022;
3) AgInt no AREsp 1398533/SP, Rel. Ministro MARCO AURÉLIO BELLIZZE, TERCEIRA TURMA, DJe 06/05/2019;
4) AgInt no AREsp 1212396/SP, Rel. Ministro PAULO DE TARSO SANSEVERINO, TERCEIRA TURMA, DJe 18/12/2018;
5) AgInt no AREsp 1011824/SP, Rel. Ministro MARCO BUZZI, QUARTA TURMA, DJe 23/03/2018;
6) AgRg no AREsp 365872/SP, Rel. Ministro JOÃO OTÁVIO DE NORONHA, TERCEIRA TURMA, DJe 04/05/2015;
7) REsp 1784949/SP (decisão monocrática), Rel. Ministro MOURA RIBEIRO, TERCEIRA TURMA, publicado em 10/06/2020;",Vide Informativo de Jurisprudência N. 450,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""011830""",,,,,,,,,,,,,,,,,,,,,
929,13/12/2017,DIREITO CIVIL,Edição n. 95,CONTRATOS DE SEGURO II,"Nos seguros de pessoas, é vedada a exclusão de cobertura na hipótese de sinistros ou acidentes decorrentes de atos praticados pelo segurado em estado de insanidade mental, de alcoolismo ou sob efeito de substâncias tóxicas.","1) AgInt no AREsp 2282051/SP, Rel. Ministro ANTONIO CARLOS FERREIRA, QUARTA TURMA, DJe 28/08/2023;
2) REsp 2054074/RS, Rel. Ministra NANCY ANDRIGHI, TERCEIRA TURMA, DJe 20/04/2023;
3) AgInt nos EDcl nos EDcl no REsp 1972507/SP, Rel. Ministra MARIA ISABEL GALLOTTI, QUARTA TURMA, DJe 18/04/2023;
4) REsp 1999624/PR, Rel. Ministro RAUL ARAÚJO, SEGUNDA SEÇÃO, DJe 02/12/2022;
5) AgInt no AgInt no AREsp 1963884/SC, Rel. Ministro MARCO AURÉLIO BELLIZZE, TERCEIRA TURMA, DJe 25/05/2022;
6) AgInt no AREsp 1918317/SP, Rel. Ministro MARCO BUZZI, QUARTA TURMA, DJe 31/03/2022;","Vide Informativos de Jurisprudência N. 604 e 751, Vide Súmula Anotada N. 620/STJ","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""016306""","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""019432""","https://scon.stj.jus.br/SCON/sumstj/toc.jsp?livre=sumula.tipo.+e+""620"".num.",,,,,,,,,,,,,,,,,,,
930,13/12/2017,DIREITO CIVIL,Edição n. 95,CONTRATOS DE SEGURO II,"A ausência de habilitação para dirigir não configura, por si só, o agravamento intencional do risco por parte do segurado, apto a afastar a obrigação de indenizar da seguradora.","1) REsp 2045637/SC, Rel. Ministra NANCY ANDRIGHI, TERCEIRA TURMA, DJe 11/05/2023;
2) AgInt no AREsp 1918874/SC, Rel. Ministro LUIS FELIPE SALOMÃO, QUARTA TURMA, DJe 25/02/2022;
3) AgInt no AREsp 990103/MT, Rel. Ministro MARCO AURÉLIO BELLIZZE, TERCEIRA TURMA, DJe 09/02/2017;
4) AgInt nos EDcl no REsp 1582424/TO, Rel. Ministro MARCO AURÉLIO BELLIZZE, TERCEIRA TURMA, DJe 01/07/2016;
5) AgRg no REsp 1193207/RS, Rel. Ministra MARIA ISABEL GALLOTTI, QUARTA TURMA, DJe 09/09/2015;
6) AREsp 2393963/PR (decisão monocrática), Rel. Ministro RAUL ARAÚJO, QUARTA TURMA, publicado em 20/02/2024;",,,,,,,,,,,,,,,,,,,,,,,
931,13/12/2017,DIREITO CIVIL,Edição n. 95,CONTRATOS DE SEGURO II,"A oferta de seguro de vida por companhia seguradora vinculada à instituição financeira, dentro de agência bancária, implica responsabilidade solidária da empresa de seguros e do banco perante o consumidor.","1) AgInt no REsp 1374649/RN, Rel. Ministra MARIA ISABEL GALLOTTI, QUARTA TURMA, DJe 18/11/2022;
2) AgRg no REsp 1040622/RS, Rel. Ministro RICARDO VILLAS BÔAS CUEVA, TERCEIRA TURMA, DJe 12/12/2013;
3) REsp 1300116/SP, Rel. Ministra NANCY ANDRIGHI, TERCEIRA TURMA, DJe 13/11/2012;
4) AgRg no REsp 969071/MG, Rel. Ministro SIDNEI BENETI, TERCEIRA TURMA, DJe 03/09/2008;
5) AREsp 1954974/SP (decisão monocrática), Rel. Ministro RAUL ARAÚJO, QUARTA TURMA, publicado em 05/11/2021;
6) AREsp 1419357/PB (decisão monocrática), Rel. Ministro LUIS FELIPE SALOMÃO, QUARTA TURMA, publicado em 02/04/2019;",Vide Informativos de Jurisprudência N. 119 e 15E,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""002643""","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""020413""",,,,,,,,,,,,,,,,,,,,
932,28/02/2018,DIREITO CIVIL,Edição n. 95,CONTRATOS DE SEGURO II,"É possível, excepcionalmente, atribuir ao estipulante a responsabilidade pelo pagamento da indenização securitária, como nas hipóteses de mau cumprimento de suas obrigações contratuais ou de criação nos segurados de legítima expectativa de ser ele o responsável por esse pagamento.","1) AgInt no REsp 1924556/MS, Rel. Ministro RICARDO VILLAS BÔAS CUEVA, TERCEIRA TURMA, DJe 15/09/2023;
2) AgInt no AREsp 1934431/MG, Rel. Ministro MARCO AURÉLIO BELLIZZE, TERCEIRA TURMA, DJe 02/12/2021;
3) AgInt no AREsp 1604626/RJ, Rel. Ministra MARIA ISABEL GALLOTTI, QUARTA TURMA, DJe 25/11/2021;
4) AgInt no AREsp 1616332/MG, Rel. Ministro RAUL ARAÚJO, QUARTA TURMA, DJe 25/05/2020;
5) AgInt no AREsp 1294945/AP, Rel. Ministro MARCO BUZZI, QUARTA TURMA, DJe 13/06/2019;
6) AgInt no REsp 1759446/CE, Rel. Ministro PAULO DE TARSO SANSEVERINO, TERCEIRA TURMA, DJe 27/03/2019;",,https://scon.stj.jus.br/SCON/pesquisar.jsp?i=1&b=ACOR&livre=(('AIRESP'.clas.+e+@num='1374649')+ou+('AgInt no REsp'+adj+'1374649').suce.)&O=JT,https://scon.stj.jus.br/SCON/pesquisar.jsp?i=1&b=ACOR&livre=(('AGRESP'.clas.+e+@num='1040622')+ou+('AgRg no REsp'+adj+'1040622').suce.)&O=JT,https://scon.stj.jus.br/SCON/pesquisar.jsp?i=1&b=ACOR&livre=(('RESP'.clas.+e+@num='1300116')+ou+('REsp'+adj+'1300116').suce.)&O=JT,https://scon.stj.jus.br/SCON/pesquisar.jsp?i=1&b=ACOR&livre=(('AGRESP'.clas.+e+@num='969071')+ou+('AgRg no REsp'+adj+'969071').suce.)&O=JT,https://scon.stj.jus.br/SCON/pesquisar.jsp?i=1&b=DTXT&O=JT&livre=(ARESP+e+1954974).nome.,https://scon.stj.jus.br/SCON/pesquisar.jsp?i=1&b=DTXT&O=JT&livre=(ARESP+e+1419357).nome.,https://scon.stj.jus.br/SCON/pesquisar.jsp?i=1&b=ACOR&livre=(('AIRESP'.clas.+e+@num='1924556')+ou+('AgInt no REsp'+adj+'1924556').suce.)&O=JT,https://scon.stj.jus.br/SCON/pesquisar.jsp?i=1&b=ACOR&livre=(('AINTARESP'.clas.+e+@num='1934431')+ou+('AgInt no AREsp'+adj+'1934431').suce.)&O=JT,https://scon.stj.jus.br/SCON/pesquisar.jsp?i=1&b=ACOR&livre=(('AINTARESP'.clas.+e+@num='1604626')+ou+('AgInt no AREsp'+adj+'1604626').suce.)&O=JT,https://scon.stj.jus.br/SCON/pesquisar.jsp?i=1&b=ACOR&livre=(('AINTARESP'.clas.+e+@num='1616332')+ou+('AgInt no AREsp'+adj+'1616332').suce.)&O=JT,https://scon.stj.jus.br/SCON/pesquisar.jsp?i=1&b=ACOR&livre=(('AINTARESP'.clas.+e+@num='1294945')+ou+('AgInt no AREsp'+adj+'1294945').suce.)&O=JT,https://scon.stj.jus.br/SCON/pesquisar.jsp?i=1&b=ACOR&livre=(('AIRESP'.clas.+e+@num='1759446')+ou+('AgInt no REsp'+adj+'1759446').suce.)&O=JT,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""020413""",,,,,,,,,
933,28/02/2018,DIREITO CIVIL,Edição n. 98,CONTRATOS DE SEGURO III,"No contrato de seguro de vida, o segurado tem livre escolha para designar o beneficiário da apólice, devendo referida opção ser observada no momento do pagamento da indenização securitária.","1) REsp 2009507/PR, Rel. Ministro RICARDO VILLAS BÔAS CUEVA, TERCEIRA TURMA, DJe 11/03/2024;
2) AgRg no AREsp 783931/PR, Rel. Ministra MARIA ISABEL GALLOTTI, QUARTA TURMA, DJe 23/11/2015;
3) REsp 157356/RS, Rel. Ministro ANTÔNIO DE PÁDUA RIBEIRO, TERCEIRA TURMA, DJ 02/05/2005;
4) REsp 362743/PB, Rel. Ministro JORGE SCARTEZZINI, QUARTA TURMA, DJ 11/10/2004;
5) AREsp 172571/RN (decisão monocrática), Rel. Ministro RAUL ARAÚJO, QUARTA TURMA, publicado em 20/11/2013;",,,,,,,,,,,,,,,,,,,,,,,
934,28/02/2018,DIREITO CIVIL,Edição n. 98,CONTRATOS DE SEGURO III,"A recusa de cobertura securitária, sob a alegação de doença preexistente, é ilícita se não houve a exigência de exames médicos prévios à contratação ou a demonstração de má-fé do segurado (Súmula n. 609/STJ).","1) AgInt no AREsp 2373108/ES, Rel. Ministro RICARDO VILLAS BÔAS CUEVA, TERCEIRA TURMA, DJe 01/03/2024;
2) REsp 2093160/PR, Rel. Ministra NANCY ANDRIGHI, TERCEIRA TURMA, DJe 15/12/2023;
3) AgInt no AREsp 2219779/SP, Rel. Ministro HUMBERTO MARTINS, TERCEIRA TURMA, DJe 06/12/2023;
4) AgInt nos EDcl no AREsp 1729288/DF, Rel. Ministro RAUL ARAÚJO, QUARTA TURMA, DJe 20/10/2023;
5) AgInt no REsp 2033791/SP, Rel. Ministro MARCO BUZZI, QUARTA TURMA, DJe 11/10/2023;
6) AgInt no AREsp 2324075/SP, Rel. Ministro MARCO AURÉLIO BELLIZZE, TERCEIRA TURMA, DJe 16/08/2023;","Vide Informativo de Jurisprudência N. 529, Vide Súmulas Anotadas N. 609/STJ e N. 609/STJ, Legislação Aplicada LEI 8.078/1990 - CÓDIGO DE PROTEÇÃO E DEFESA DO CONSUMIDOR REVISADO - Art. 51","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""014436""","https://scon.stj.jus.br/SCON/sumstj/toc.jsp?livre=sumula.tipo.+e+""609"".num.","https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000003134""#TEMA1","https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000007116""#TEMA5","https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@DOCN=""000007116""","https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@DOCN=""000003134""","https://scon.stj.jus.br/SCON/legaplic/toc.jsp?livre=@docn=""000006090""#TIT1TEMA5",,,,,,,,,,,,,,,
935,28/02/2018,DIREITO CIVIL,Edição n. 98,CONTRATOS DE SEGURO III,"Nos contratos de seguro de vida, a cláusula contratual que estipula a majoração do prêmio segundo a faixa etária do consumidor somente é abusiva quando o segurado completar 60 anos de idade e tiver mais de 10 anos de vínculo contratual, contados da vigência da Lei n. 9.656/1998, se a pactuação lhe for anterior.","1) AgInt no AREsp 1766958/GO, Rel. Ministro MOURA RIBEIRO, TERCEIRA TURMA, DJe 28/09/2022;
2) AgInt no AREsp 1537714/MG, Rel. Ministro LUIS FELIPE SALOMÃO, QUARTA TURMA, DJe 09/12/2020;
3) AgInt no AREsp 932650/SP, Rel. Ministro MARCO AURÉLIO BELLIZZE, TERCEIRA TURMA, DJe 15/09/2017;
4) AgInt no REsp 1850737/RJ (decisão monocrática), Rel. Ministro JOÃO OTÁVIO DE NORONHA, QUARTA TURMA, publicado em 19/12/2023;
5) AREsp 1592961/SC (decisão monocrática), Rel. Ministro RAUL ARAÚJO, QUARTA TURMA, publicado em 26/06/2023;
6) REsp 1923051/SP (decisão monocrática), Rel. Ministro MARCO AURÉLIO BELLIZZE, TERCEIRA TURMA, publicado em 02/08/2022;",Vide Informativos de Jurisprudência N. 561 e 566,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""015366""","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""015490""",,,,,,,,,,,,,,,,,,,,
936,28/02/2018,DIREITO CIVIL,Edição n. 98,CONTRATOS DE SEGURO III,"É de um ano o prazo prescricional para a propositura de ação objetivando a revisão de cláusulas contratuais, a restituição de prêmios e a indenização por danos morais em virtude de conduta supostamente abusiva da seguradora que se recusou a renovar seguro de vida em grupo, nos termos do art. 206, § 1º, II, ""b"", do Código Civil de 2002.","1) AgInt no REsp 1571347/GO, Rel. Ministro MARCO AURÉLIO BELLIZZE, TERCEIRA TURMA, DJe 22/09/2023;
2) EREsp 1415882/SP, Rel. Ministro RAUL ARAÚJO, SEGUNDA SEÇÃO, DJe 23/08/2022;
3) AgInt nos EDcl no REsp 1756080/RS, Rel. Ministro LUIS FELIPE SALOMÃO, QUARTA TURMA, DJe 17/02/2022;
4) AgInt no REsp 1533287/RS, Rel. Ministra MARIA ISABEL GALLOTTI, QUARTA TURMA, DJe 25/11/2021;
5) AgInt no AREsp 1791192/MG, Rel. Ministro ANTONIO CARLOS FERREIRA, QUARTA TURMA, DJe 19/08/2021;
6) AgInt no AREsp 1322011/GO, Rel. Ministro RICARDO VILLAS BÔAS CUEVA, TERCEIRA TURMA, DJe 24/04/2019;","Vide Informativo de Jurisprudência N. 723, Vide Repetitivos Organizados por Assunto","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""018817""","https://scon.stj.jus.br/SCON/recrep/toc.jsp?livre=@docn=""000008471""#TEMA1","https://scon.stj.jus.br/SCON/recrep/toc.jsp?livre=@DOCN=""000008471""",,,,,,,,,,,,,,,,,,,
937,28/02/2018,DIREITO CIVIL,Edição n. 98,CONTRATOS DE SEGURO III,A ação de indenização do segurado em grupo contra a seguradora prescreve em um ano (Súmula n. 101/STJ).,"1) AgInt no AREsp 2324787/SE, Rel. Ministro ANTONIO CARLOS FERREIRA, QUARTA TURMA, DJe 21/09/2023;
2) AgInt no AREsp 1335066/SP, Rel. Ministro MARCO BUZZI, QUARTA TURMA, DJe 11/04/2023;
3) AgInt nos EDcl no AREsp 2025067/RS, Rel. Ministro RAUL ARAÚJO, QUARTA TURMA, DJe 24/11/2022;
4) AgInt no REsp 1785789/RS, Rel. Ministro LUIS FELIPE SALOMÃO, QUARTA TURMA, DJe 24/03/2022;
5) AgInt no AREsp 1742239/SC, Rel. Ministra MARIA ISABEL GALLOTTI, QUARTA TURMA, DJe 12/08/2021;
6) AgInt no AREsp 1768270/PR, Rel. Ministra NANCY ANDRIGHI, TERCEIRA TURMA, DJe 20/05/2021;","Vide Súmula Anotada N. 101/STJ, Vide Repetitivos Organizados por Assunto, Vide Legislação Aplicada LEI 10.406/2002 - CÓDIGO CIVIL PARTE GERAL - Art. 206 e LEI 10.406/2002 - CÓDIGO CIVIL PARTE GERAL - Art. 206","https://scon.stj.jus.br/SCON/sumstj/toc.jsp?livre=sumula.tipo.+e+""101"".num.","https://scon.stj.jus.br/SCON/recrep/toc.jsp?livre=@docn=""000008471""#TEMA1","https://scon.stj.jus.br/SCON/recrep/toc.jsp?livre=@DOCN=""000008471""","https://scon.stj.jus.br/SCON/legaplic/toc.jsp?livre=@DOCN=""000004549""","https://scon.stj.jus.br/SCON/legaplic/toc.jsp?livre=@docn=""000004549""#TIT1TEMA2",,,,,,,,,,,,,,,,,
938,28/02/2018,DIREITO CIVIL,Edição n. 98,CONTRATOS DE SEGURO III,"Na hipótese de seguro de vida em grupo contratado pela empregadora, a situação do empregado é a de segurado e não de beneficiário, portanto, a prescrição do direito de vindicar a cobertura é de um ano, conforme art. 206, § 1º, II, do Código Civil e da Súmula n. 101 do STJ.","1) AgRg no REsp 555222/CE, Rel. Ministro RICARDO VILLAS BÔAS CUEVA, TERCEIRA TURMA, DJe 26/11/2012;
2) EDcl no Ag 1158239/SP, Rel. Ministro PAULO DE TARSO SANSEVERINO, TERCEIRA TURMA, DJe 27/02/2012;
3) REsp 591827/SP, Rel. Ministro BARROS MONTEIRO, QUARTA TURMA, DJ 19/12/2005;
4) REsp 450290/CE, Rel. Ministro ALDIR PASSARINHO JUNIOR, QUARTA TURMA, DJ 20/10/2003;
5) AREsp 1441138/SP (decisão monocrática), Rel. Ministro MARCO AURÉLIO BELLIZZE, TERCEIRA TURMA, publicado em 24/03/2020;
6) AREsp 652739/MG (decisão monocrática), Rel. Ministro RAUL ARAÚJO, QUARTA TURMA, publicado em 18/09/2017;
7) Ag 1326690/MG (decisão monocrática), Rel. Ministra MARIA ISABEL GALLOTTI, QUARTA TURMA, publicado em 01/02/2017;",,,,,,,,,,,,,,,,,,,,,,,
939,28/02/2018,DIREITO CIVIL,Edição n. 98,CONTRATOS DE SEGURO III,"É de dez anos o prazo prescricional para a propositura da ação pelo terceiro beneficiário em desfavor da seguradora, nos termos do art. 205 do Código Civil de 2002.","1) AgInt no REsp 2086670/SP, Rel. Ministra NANCY ANDRIGHI, TERCEIRA TURMA, DJe 15/12/2023;
2) AgInt no AgInt no AREsp 1040714/SP, Rel. Ministra MARIA ISABEL GALLOTTI, QUARTA TURMA, DJe 25/08/2021;
3) AgInt no REsp 1384942/RN, Rel. Ministro ANTONIO CARLOS FERREIRA, QUARTA TURMA, DJe 22/06/2021;
4) AgInt no AREsp 1210530/SP, Rel. Ministro LÁZARO GUIMARÃES (DESEMBARGADOR CONVOCADO DO TRF 5ª REGIÃO), QUARTA TURMA, DJe 25/05/2018;
5) AgInt no REsp 1646221/PE, Rel. Ministro RICARDO VILLAS BÔAS CUEVA, TERCEIRA TURMA, DJe 21/11/2017;
6) AgRg no REsp 1510208/SC, Rel. Ministro MOURA RIBEIRO, TERCEIRA TURMA, DJe 28/10/2016;",,,,,,,,,,,,,,,,,,,,,,,
940,28/02/2018,DIREITO CIVIL,Edição n. 98,CONTRATOS DE SEGURO III,A medida cautelar de exibição de documentos interrompe a prescrição ânua da ação que postula a restituição de prêmios pagos pelo segurado participante de apólice de seguro de vida em grupo.,"1) AgInt no AgInt no REsp 1449506/SP, Rel. Ministro PAULO DE TARSO SANSEVERINO, TERCEIRA TURMA, DJe 11/05/2017;
