partido,categoria,pagina,arquivo_pdf,fonte_texto_usada,trecho
PODE,orgao_movimento_mulheres_ou_violencia_politica,7,Estatutos/18_PODE/001_Estatuto_do_Partido_de_30_9_2023_aprovado_pelo_TSE_em_23_5_2024.pdf,Estatutos/_analise_notion/PODE_estatuto_atual.txt,"pelas instâncias de direção partidária; e XI - Zelar pelo direito de participação política igualitária da mulher, vedada qualquer discriminação ou desigualdade de tratamento em virtude de gênero no acesso às instâncias de representação política, internas e externas, ou ainda no exercício de suas funções públicas. § 1° - Considera-se violência contra a mulher toda ação, conduta ou omissão com a finalidade de impedir, obstaculizar ou restringir os direitos políticos da mulher. § 2° - Constituem igualmente atos de violência política contra a mulher qualquer distinção, exclusão ou restrição no reconhecimento, gozo ou exercício de seus direitos e de suas liberdades políticas fundamentais, em virtude do sexo, ou em relação à sua cor, raça ou etnia. Capítulo III - Da Fidelidade, da Disciplina Partidária e das Penalidades Art. 13 - Estão sujeitos a medidas disciplinares os filiados ao PODEMOS que: I - faltarem com a ética; II - faltarem com seus deveres de disciplina e fidelidade; III - desrespeitarem os princípios programáticos, doutrinários, estatutários, diretrizes, resoluções e deliberações; IV - violarem os deveres listados no artigo anterior; 7) \"
PODE,fundo_partidario_programas_mulheres_5pct,22,Estatutos/18_PODE/001_Estatuto_do_Partido_de_30_9_2023_aprovado_pelo_TSE_em_23_5_2024.pdf,Estatutos/_analise_notion/PODE_estatuto_atual.txt,"a sua impossibilidade, por termo de doação ou outro documento legalmente aceito; e III - ser certificadas pelo Tesoureiro do PODEMOS mediante notas explicativas. Art. 55- Os recursos oriundos do Fundo Partidário devem ter a seguinte destinação: I - manutenção das sedes, de equipamentos, dos serviços de qualquer natureza, e no pagamento de pessoal, este último no máximo permitido por lei; II - aquisição de equipamentos; III - propaganda doutrinária e política; IV - alistamento e campanhas eleitorais; V - PODEMOS Mulher ou Instituto Partidário da Mulher, respeitado o mínimo de cinco por cento ou outro percentual que a lei venha a estipular; VI - PODEMOS Jovem; VII - outros órgão setoriais do PODEMOS; VIII - criação ou manutenção de Fundação ou Instituto para fins de divulgação, pesquisa, doutrinação, política e educação, no valor mínimo de vinte por cento do total recebido do Fundo Partidário ou outro percentual que a lei venha a estipular; e IX - entre os órgãos executivos estaduais, a critério e conforme estratégia política-eleitoral da Comissão Executiva Nacional e, desde que preencham os seguintes requisitos: a) estejam em dia com sua prestação de contas perante a Justiça Eleitoral e aptos para o rec"
REPUBLICANOS,reserva_ou_paridade_genero_direcao,20,Estatutos/19_REPUBLICANOS/001_Estatuto_do_Partido_de_24_4_2023_PDF_aprovado_em_13_6_2024.pdf,Estatutos/_analise_notion/REPUBLICANOS_estatuto_atual_ocr.txt,"erá exercida, preferencialmente, por um membro da Executiva Nacional do Republicanos do sexo feminino, sendo vedado a cumulação de cargos de direção em outros movimentos, conselhos e setoriais. Art. 68. A Coordenação Geral do Observatório Nacional de Combate a Violência Política contra a Mulher do Republicanos será indicada pelo Presidente da Comissão Executiva Nacional. Art.69. Na composição do Observatório Nacional de Combate a Violência Política contra a Mulher do Republicanos , deverá ser observado o mínimo de 30% (trinta por cento) e o máximo de 70% (setenta por cento) para cada sexo. Art, 70. O Observatório Nacional de Combate a Violência Política contra a Mulher do Republicanos será órgão de cooperação da Executiva Nacional do Republicanos com objetivo de desenvolver e implementar programa de combate a violência política contra a mulher no âmbito intrapartidário, parlamentar e nas campanhas eleitorais. Art. 71. O Observatório Nacional de Combate a Violência Política contra a Mulher do Republicanos, será responsável ainda por: + Organizar a ouvidoria criada pela Comissão Executiva Nacional, estabelecer e editar procedimentos e protocolos de denúncias, editar procedimentos de respostas às denúncias, dentre outros at"
REPUBLICANOS,reserva_ou_paridade_genero_direcao,20,Estatutos/19_REPUBLICANOS/001_Estatuto_do_Partido_de_24_4_2023_PDF_aprovado_em_13_6_2024.pdf,Estatutos/_analise_notion/REPUBLICANOS_estatuto_atual_ocr.txt,"olítica contra a Mulher que será composto por 5 (cinco) integrantes efetivos e até 3 (três) suplentes. Parágrafo único: A Coordenação Geral do Observatório Nacional de Combate a Violência Política contra a Mulher do Republicanos, será exercida, preferencialmente, por um membro da Executiva Nacional do Republicanos do sexo feminino, sendo vedado a cumulação de cargos de direção em outros movimentos, conselhos e setoriais. Art. 68. A Coordenação Geral do Observatório Nacional de Combate a Violência Política contra a Mulher do Republicanos será indicada pelo Presidente da Comissão Executiva Nacional. Art.69. Na composição do Observatório Nacional de Combate a Violência Política contra a Mulher do Republicanos , deverá ser observado o mínimo de 30% (trinta por cento) e o máximo de 70% (setenta por cento) para cada sexo. Art, 70. O Observatório Nacional de Combate a Violência Política contra a Mulher do Republicanos será órgão de cooperação da Executiva Nacional do Republicanos com objetivo de desenvolver e implementar programa de combate a violência política contra a mulher no âmbito intrapartidário, parlamentar e nas campanhas eleitorais. Art. 71. O Observatório Nacional de Combate a Violência Política contra a Mulher do Re"
REPUBLICANOS,reserva_ou_paridade_genero_direcao,20,Estatutos/19_REPUBLICANOS/001_Estatuto_do_Partido_de_24_4_2023_PDF_aprovado_em_13_6_2024.pdf,Estatutos/_analise_notion/REPUBLICANOS_estatuto_atual_ocr.txt,"licanos, será exercida, preferencialmente, por um membro da Executiva Nacional do Republicanos do sexo feminino, sendo vedado a cumulação de cargos de direção em outros movimentos, conselhos e setoriais. Art. 68. A Coordenação Geral do Observatório Nacional de Combate a Violência Política contra a Mulher do Republicanos será indicada pelo Presidente da Comissão Executiva Nacional. Art.69. Na composição do Observatório Nacional de Combate a Violência Política contra a Mulher do Republicanos , deverá ser observado o mínimo de 30% (trinta por cento) e o máximo de 70% (setenta por cento) para cada sexo. Art, 70. O Observatório Nacional de Combate a Violência Política contra a Mulher do Republicanos será órgão de cooperação da Executiva Nacional do Republicanos com objetivo de desenvolver e implementar programa de combate a violência política contra a mulher no âmbito intrapartidário, parlamentar e nas campanhas eleitorais. Art. 71. O Observatório Nacional de Combate a Violência Política contra a Mulher do Republicanos, será responsável ainda por: + Organizar a ouvidoria criada pela Comissão Executiva Nacional, estabelecer e editar procedimentos e protocolos de denúncias, editar procedimentos de respostas às denúncias, dentre"
REPUBLICANOS,orgao_movimento_mulheres_ou_violencia_politica,4,Estatutos/19_REPUBLICANOS/001_Estatuto_do_Partido_de_24_4_2023_PDF_aprovado_em_13_6_2024.pdf,Estatutos/_analise_notion/REPUBLICANOS_estatuto_atual_ocr.txt,"cos polêmicos ou que contrariem seus interesses políticos; Os filiados, com exceção dos que respondem pela administração partidária, não responderão subsidiariamente pelas obrigações contraídas em nome da agremiação. Art. 11. São deveres dos filiados REPUBLICANOS: a) Cumprir e fazer cumprir as normas estatutárias, o Programa, o Manifesto e as decisões dos órgãos de administração partidária; b) Participar das atividades do REPUBLICANOS, difundir suas ideias e propostas; c) Combater todas as manifestações de discriminação social de gênero, de orientação sexual, de cor, de raça, de idade ou de religião; d) Manter conduta compatível com os princípios éticos do REPUBLICANOS; e) Contribuir financeiramente com a agremiação, na forma deste Estatuto, e participar das campanhas de arrecadação de fundos para o REPUBLICANOS; ) Apoiar os candidatos escolhidos e aprovados pelo REPUBLICANOS, em todas as eleições; 8) Comparecer, quando convocado, para prestar esclarecimentos aos órgãos da administração partidária; h) Comparecer nas reuniões ordinárias e extraordinárias do órgão de administração partidária a que for vinculado; i) Quando nomeado ou eleito, exercer função pública, com probidade, transparência, fidelidade aos princípios pro"
REPUBLICANOS,orgao_movimento_mulheres_ou_violencia_politica,4,Estatutos/19_REPUBLICANOS/001_Estatuto_do_Partido_de_24_4_2023_PDF_aprovado_em_13_6_2024.pdf,Estatutos/_analise_notion/REPUBLICANOS_estatuto_atual_ocr.txt,"u que contrariem seus interesses políticos; Os filiados, com exceção dos que respondem pela administração partidária, não responderão subsidiariamente pelas obrigações contraídas em nome da agremiação. Art. 11. São deveres dos filiados REPUBLICANOS: a) Cumprir e fazer cumprir as normas estatutárias, o Programa, o Manifesto e as decisões dos órgãos de administração partidária; b) Participar das atividades do REPUBLICANOS, difundir suas ideias e propostas; c) Combater todas as manifestações de discriminação social de gênero, de orientação sexual, de cor, de raça, de idade ou de religião; d) Manter conduta compatível com os princípios éticos do REPUBLICANOS; e) Contribuir financeiramente com a agremiação, na forma deste Estatuto, e participar das campanhas de arrecadação de fundos para o REPUBLICANOS; ) Apoiar os candidatos escolhidos e aprovados pelo REPUBLICANOS, em todas as eleições; 8) Comparecer, quando convocado, para prestar esclarecimentos aos órgãos da administração partidária; h) Comparecer nas reuniões ordinárias e extraordinárias do órgão de administração partidária a que for vinculado; i) Quando nomeado ou eleito, exercer função pública, com probidade, transparência, fidelidade aos princípios programáticos e or"
REPUBLICANOS,orgao_movimento_mulheres_ou_violencia_politica,14,Estatutos/19_REPUBLICANOS/001_Estatuto_do_Partido_de_24_4_2023_PDF_aprovado_em_13_6_2024.pdf,Estatutos/_analise_notion/REPUBLICANOS_estatuto_atual_ocr.txt,"XI - Outras formas não vedadas por lei. $1º Os recursos provenientes do Fundo Partidário serão administrados pela Comissão Executiva Nacional, que poderá repassar parte dos recursos às Estaduais e às Municipais, com critérios de distribuição definidos através de resolução emitida pela direção nacional; 82º Das cotas do Fundo Partidário o REPUBLICANOS fará a seguinte distribuição, nos termos da lei: |- 20% (vinte por cento), no mínimo, serão destinados à manutenção da Fundação Republicana Brasileira, nos termos da legislação em vigor; 1l- 5% (cinco por cento), no mínimo, serão destinados à Secretaria Nacional das Mulheres Republicanas; 1ll- 10% (dez por cento), no mínimo, serão distribuídos para a manutenção dos órgãos estaduais e/ou municipais que, efetivamente, comprovem que podem, nos termos da lei e das decisões da Justiça Eleitoral, receber recursos do fundo partidário; IV- Os valores remanescentes serão utilizados para manutenção da sede e demais gastos do órgão de direção nacional. 53º A transferência de valores entre órgãos de direção partidária, independente do grau de hierarquia da origem ou destino, dependerá da comprovação da inexistência de impedimentos legais, e terão critério: de distribuição definidos atra"
REPUBLICANOS,orgao_movimento_mulheres_ou_violencia_politica,14,Estatutos/19_REPUBLICANOS/001_Estatuto_do_Partido_de_24_4_2023_PDF_aprovado_em_13_6_2024.pdf,Estatutos/_analise_notion/REPUBLICANOS_estatuto_atual_ocr.txt,"nal. 53º A transferência de valores entre órgãos de direção partidária, independente do grau de hierarquia da origem ou destino, dependerá da comprovação da inexistência de impedimentos legais, e terão critério: de distribuição definidos através de resolução emitida pela direção nacional, até o dia 31/12 de cada ano, válidas para o exercício subsequente; 54º Os órgãos de execução que receberem recursos provenientes do fundo partidário deverão aplicar o mínimo de 5% (cinco por cento) para a promoção e difusão da participação feminina na política, naj * respectiva circunscrição; dp = A"
REPUBLICANOS,fundo_partidario_programas_mulheres_5pct,14,Estatutos/19_REPUBLICANOS/001_Estatuto_do_Partido_de_24_4_2023_PDF_aprovado_em_13_6_2024.pdf,Estatutos/_analise_notion/REPUBLICANOS_estatuto_atual_ocr.txt,"não vedadas por lei. $1º Os recursos provenientes do Fundo Partidário serão administrados pela Comissão Executiva Nacional, que poderá repassar parte dos recursos às Estaduais e às Municipais, com critérios de distribuição definidos através de resolução emitida pela direção nacional; 82º Das cotas do Fundo Partidário o REPUBLICANOS fará a seguinte distribuição, nos termos da lei: |- 20% (vinte por cento), no mínimo, serão destinados à manutenção da Fundação Republicana Brasileira, nos termos da legislação em vigor; 1l- 5% (cinco por cento), no mínimo, serão destinados à Secretaria Nacional das Mulheres Republicanas; 1ll- 10% (dez por cento), no mínimo, serão distribuídos para a manutenção dos órgãos estaduais e/ou municipais que, efetivamente, comprovem que podem, nos termos da lei e das decisões da Justiça Eleitoral, receber recursos do fundo partidário; IV- Os valores remanescentes serão utilizados para manutenção da sede e demais gastos do órgão de direção nacional. 53º A transferência de valores entre órgãos de direção partidária, independente do grau de hierarquia da origem ou destino, dependerá da comprovação da inexistência de impedimentos legais, e terão critério: de distribuição definidos através de resolução em"
