partido,categoria,pagina,arquivo_pdf,fonte_texto_usada,trecho
CIDADANIA,conta_bancaria_especifica_mencionada,19,Estatutos/09_CIDADANIA/001_Estatuto_do_Partido_de_12_3_2022.pdf,Estatutos/_analise_notion/CIDADANIA_estatuto_atual_ocr.txt,"a IN de Protocolo o Registro] 167504 Pessoas Jurídicas, Art. 45 - A intervenção ou a dissolução de Diretório Estadual ou Municipal poderá ocorrer nas seguintes hipóteses: | - Em caso de descumprimento de dispositivo estatutário, do Código de Ética, de Resolução ou decisão regularmente adotada por instância de maior abrangência: H - Por descumprimento das metas de desempenho eleitoral fixadas por Resolução do Diretório Nacional a cada eleição; IIL - Por ausência das atividades que justificam sua existência na promoção da política do partido e sua presença na sociedade; IV - Por intervir ou dissolver injustificadamente Diretórios de menor abran"
CIDADANIA,conta_bancaria_especifica_mencionada,20,Estatutos/09_CIDADANIA/001_Estatuto_do_Partido_de_12_3_2022.pdf,Estatutos/_analise_notion/CIDADANIA_estatuto_atual_ocr.txt,"ee Art. 48 - Os Diretórios manterão contas bancárias partidárias, nos termos da legislação. Parágrafo Único - O Presidente e o Tesoureiro são corresponsáveis pela movimentação da conta bancária das respectivas instâncias partidárias. Art. 49 - Cada instância partidária estabelecerá sua politica e sistema financeiros, observando a lei, este Estatuto e Resoluções específicas adotadas por sua Comissão Executiva. Am. 50 - Os recursos do Fundo Partidário serão distribuídos de acordo com os seguintes critérios: TON de Baia DF Ine do Protocolo Reaintro 1- 60% (sessenta por cento) para o Diretório Nacional; 167501 11- 20% (vinte por cento) para a Fundação Astrojildo Pereira; Pessoas Ju"
PV,reserva_cota_mulheres_direcao,8,Estatutos/10_PV/001_Estatuto_do_Partido_de_21_7_2022_PDF.pdf,Estatutos/_analise_notion/PV_estatuto_atual.txt,"Num. 157980715 - Pág. 7 Assinado eletronicamente por: FABIANA CRISTINA ORTEGA SEVERO DA SILVA - 30/08/2022 15:33:55 https://pje.tse.jus.br:443/pje/Processo/ConsultaDocumento/listView.seam?x=22083015335530300000156669699 Número do documento: 22083015335530300000156669699 Este documento foi gerado pelo usuário 002.***.***-47 em 12/09/2023 13:40:18 PARTIDO VERDE - 43 0 0 12 CAPITULO III - DOS ORGAOS PARTIDARIOS Art. 27 - SSo Orgaos do Partido: CAPITULO IV - DA ORGANIZAQAO EM AMBITO NACIONAL SEQAO I - DA CONVENQAO NACIONAL II - suspensao, nos casos de reincidSncia de infragOes primarias ou de conduta desrespeitosa e prejudicial ao Partido; III -e"
PV,reserva_cota_mulheres_direcao,12,Estatutos/10_PV/001_Estatuto_do_Partido_de_21_7_2022_PDF.pdf,Estatutos/_analise_notion/PV_estatuto_atual.txt,Num. 157980715 - Pág. 11 Assinado eletronicamente por: FABIANA CRISTINA ORTEGA SEVERO DA SILVA - 30/08/2022 15:33:55 https://pje.tse.jus.br:443/pje/Processo/ConsultaDocumento/listView.seam?x=22083015335530300000156669699 Número do documento: 22083015335530300000156669699 Este documento foi gerado pelo usuário 002.***.***-47 em 12/09/2023 13:40:18 PARTIDO VERDE - 43 00 III-1 Secretario de OrganizagSo; 715 IV-1 Secretario de ComunicaQ3o; V -1 Secreterio de Formacao; VI -1 Secretario de Finangas; VII -1 Secretario de Assuntos Jurldicos; VIII-1 Secretario de Assuntos do Executivo; IX -1 Secretario de Assuntos Parlamentares; X -1 Secretario de Rel
PV,reserva_cota_mulheres_direcao,18,Estatutos/10_PV/001_Estatuto_do_Partido_de_21_7_2022_PDF.pdf,Estatutos/_analise_notion/PV_estatuto_atual.txt,"ecisoes relativas a processes eleitorais na forma prevista nos capitulos “XIII” e “XIV” deste estatuto; XIII- elaborar o orpamento e o balanpo financeiro e patrimonial do partido em dmbito Estadual; XIV- elaborar programas de apdo e metas no ambito Estadual; XV -executar o Projeto Politico do Partido no estado e cumprir as suas metas. Art. 50-0 grupo interessado em organizar o PV no Municipio apresentata a Comissao Executiva Estadual listagem de no minimo 11 (onze) nomes para compor a Comissao Executiva Municipal, acompanhada de urn Programa de Apao para o Municipio. Pardgrafo unico - 0 Programa de Apao para o Municipio deve abranger as apdes que o grupo desenvolveta para organizar o Partido colocando-o em condipdes de participar das eleipdes, as propostas programdticas para o municipio tanto na esfera legislativa quanto na executiva, ass"
PV,reserva_cota_mulheres_direcao,22,Estatutos/10_PV/001_Estatuto_do_Partido_de_21_7_2022_PDF.pdf,Estatutos/_analise_notion/PV_estatuto_atual.txt,"redenciar Delegados junto a Justipa Eleitoral; VI- deliberar sobre a instalapao de Comissoes de Etica; VII- resolver sobre questbes politicas e de organizapao de carater urgente; VIII- tomar decisdes relatives a processes eleitorais nas formas previstas nos Capitulos “XIII” e ""XIV"" deste estatuto; IX - elaborar o orpamento e o balanpo financeiro e patrimonial do partido em ambito municipal; Art. 61 - A Comissao Executiva Municipal e composta de no minimo 11 (onze) membros. Paragrafo unico - Participam ainda da Comissao Executiva Municipal os vereadores, os chefes do executive e seus vices filiados ao partido no municipio. Art. 62 - A Comissao Executiva Municipal escolhera, dentre seus membros: i) 1 Secretario de Mobilizapao; j) 1 Secretario de Direitos Humanos e Diversidade Art. 63 - Nas Capitals de Estado com mais de urn milhao de eleito"
PV,orgao_movimento_mulheres_ou_violencia_politica,12,Estatutos/10_PV/001_Estatuto_do_Partido_de_21_7_2022_PDF.pdf,Estatutos/_analise_notion/PV_estatuto_atual.txt,o pelo usuário 002.***.***-47 em 12/09/2023 13:40:18 PARTIDO VERDE - 43 00 III-1 Secretario de OrganizagSo; 715 IV-1 Secretario de ComunicaQ3o; V -1 Secreterio de Formacao; VI -1 Secretario de Finangas; VII -1 Secretario de Assuntos Jurldicos; VIII-1 Secretario de Assuntos do Executivo; IX -1 Secretario de Assuntos Parlamentares; X -1 Secretario de RelaQOes Internacionais; XI -1 Secretario de Administragao; XII -1 Secretario de Juventude; XIII-1 Secretaria da Mulher; XIV-1 Secretario de Mobilizagao; XV -1 Secretario de Direitos Humanos e Diversidade Art. 35 - Sao atribuigdes da Comissao Executiva Nacional: I - responder politicamente pelo PV; II - convocar as reunites do DiretPrio Nacional e a Convengao Nacional; III - executar as decisoes do Diretdrio e da Convengao Nacional; IV - administrar o patrimdnio do Partido; V - determinar a int
PV,orgao_movimento_mulheres_ou_violencia_politica,18,Estatutos/10_PV/001_Estatuto_do_Partido_de_21_7_2022_PDF.pdf,Estatutos/_analise_notion/PV_estatuto_atual.txt,Num. 157980715 - Pág. 17 Assinado eletronicamente por: FABIANA CRISTINA ORTEGA SEVERO DA SILVA - 30/08/2022 15:33:55 https://pje.tse.jus.br:443/pje/Processo/ConsultaDocumento/listView.seam?x=22083015335530300000156669699 Número do documento: 22083015335530300000156669699 Este documento foi gerado pelo usuário 002.***.***-47 em 12/09/2023 13:40:18 PARTIDO VERDE - 43 XII -1 Secretario de Juventude; 0 0 XIII-1 Secretaria da Mulher; CAPITULO VII - ORGANIZAQAO EM AMBITO MUNICIPAL SEQAO I - DA FORMAQAO DE COMISSOES EXECUTIVAS MUNICIPAIS XIV-1 Secretario de Mobilizacao; XV -1 Secretario de Direitos Humanos e Diversidade Art. 49 - Compete a Comissao Executiva Estadual: I - responder politicamente pelo PV no Estado; II - convocar as reuniOes do Diretdrio Estadual e as ConvenpOes Estaduais; III - administrar o patrimdnio do PV no Estado; IV - execu
PV,orgao_movimento_mulheres_ou_violencia_politica,22,Estatutos/10_PV/001_Estatuto_do_Partido_de_21_7_2022_PDF.pdf,Estatutos/_analise_notion/PV_estatuto_atual.txt,to/listView.seam?x=22083015335530300000156669699 Número do documento: 22083015335530300000156669699 Este documento foi gerado pelo usuário 002.***.***-47 em 12/09/2023 13:40:18 PARTIDO VERDE - 43 SEQAO IV - DAS COMISSOES EXECUTIVAS MUNICIPAIS 0 0 1 1 5 a) l Presidente; b) 2 Vice-presidentes; c) 1 Secretario de Organizapao; d) 1 Secretdrio de Formapao; e) l Secretario de Comunicapao; f) 1 Secretario de Finanpas; g) l Secretario de Juventude; h) l Secretaria da Mulher; III- executar as deliberapdes do DiretOrio e da Convenpao Municipal; IV -administrar a infraestrutura do partido no Municipio; V - credenciar Delegados junto a Justipa Eleitoral; VI- deliberar sobre a instalapao de Comissoes de Etica; VII- resolver sobre questbes politicas e de organizapao de carater urgente; VIII- tomar decisdes relatives a processes eleitorais nas formas pr
PV,orgao_movimento_mulheres_ou_violencia_politica,28,Estatutos/10_PV/001_Estatuto_do_Partido_de_21_7_2022_PDF.pdf,Estatutos/_analise_notion/PV_estatuto_atual.txt,"AOS DE APOIO E COOPERAQAO SEQAO I - DA OUVIDORIA Art. 79 - Compete ao(&) Ouvidor(a): I - atuar para manter a harmonia no Partido; II - assessorar os orgaos do Partido nas decisdes a serem tomadas; V - fomentar a articulapao junto aos movimentos sociais, estudantis e outros incentivando e organizando a participapao dos jovens do Partido Verde nos processos de politicas publicas para juventude, em todas as instancias de poder. Art. 75 - Compete a secretaria da Mulher: I - Proper, criar e manter programas de promopao e difusao da participapao politica das mulheres; II - Planejar, organizar e executar atividades que busquem aprimorar a organizapao e a participapao feminina no Partido. Art. 76 - Compete ao (a) secretario (a) de Mobilizapao: I - formular, promover e realizar apOes de mobilizapao, buscando dar maior visibilidade ao Partido Verde"
PV,fundo_partidario_programas_mulheres_5pct,34,Estatutos/10_PV/001_Estatuto_do_Partido_de_21_7_2022_PDF.pdf,Estatutos/_analise_notion/PV_estatuto_atual.txt,"ComissSo Executiva Nacional; §2° - Os Senadores e Deputados Estaduais contribuirSo para a Comissao Executiva Estadual. §3° - Os Vereadores contribuirao para a Comissao Executiva Municipal. II - na propaganda doutrinaria e polltica; 0 0 III - no alistamento e campanhas eleitorais; a) 20% (vinte por cento) para a Fundapao Verde Herbert Daniel, sujeito a respectiva prestapao de contas; b) 10% (dez por cento) serao destinados ao fundo de contingencia; f) 15% (quinze por cento) destinados a campanhas sejam elas eleitorais ou institucionais. Art. 97 - Os titulares de cargos em confianpa, indicados pelo Partido no Poder Executive ou no Legislative, contribuirao com, no mfnimo, 5% do total de sua remunerapao llquida mensal para a instancia a qual pertenpam. §1° - No caso de servidor publico o percentual incidira apenas sobre a parcela adicional q"
PV,fundo_partidario_programas_mulheres_5pct,34,Estatutos/10_PV/001_Estatuto_do_Partido_de_21_7_2022_PDF.pdf,Estatutos/_analise_notion/PV_estatuto_atual.txt,"lltica; 0 0 III - no alistamento e campanhas eleitorais; a) 20% (vinte por cento) para a Fundapao Verde Herbert Daniel, sujeito a respectiva prestapao de contas; b) 10% (dez por cento) serao destinados ao fundo de contingencia; f) 15% (quinze por cento) destinados a campanhas sejam elas eleitorais ou institucionais. Art. 97 - Os titulares de cargos em confianpa, indicados pelo Partido no Poder Executive ou no Legislative, contribuirao com, no mfnimo, 5% do total de sua remunerapao llquida mensal para a instancia a qual pertenpam. §1° - No caso de servidor publico o percentual incidira apenas sobre a parcela adicional que vier a receber em funpao do cargo. § 5° - Caso alguma instancia estadual fique impedida de receber o repasse o valor correspondente sera destinado ao fundo de contingencia. § 6° - 0 valor destinado ao fundo de contingenci"
PV,conta_bancaria_especifica_mencionada,32,Estatutos/10_PV/001_Estatuto_do_Partido_de_21_7_2022_PDF.pdf,Estatutos/_analise_notion/PV_estatuto_atual.txt,"Num. 157980715 - Pág. 31 Assinado eletronicamente por: FABIANA CRISTINA ORTEGA SEVERO DA SILVA - 30/08/2022 15:33:55 https://pje.tse.jus.br:443/pje/Processo/ConsultaDocumento/listView.seam?x=22083015335530300000156669699 Número do documento: 22083015335530300000156669699 Este documento foi gerado pelo usuário 002.***.***-47 em 12/09/2023 13:40:18 PARTIDO VERDE - 43 CAPITULO XI - DO FUNCIONAMENTO PARLAMENTAR CAPITULO XII - DAS FINANQAS E CONTABILIDADE 0 0 SEQAO I - DAS FINANQAS Art. 93 - A receita do Partido proven de: I - contribuipoes de seus filiados; II - doa?0es de pessoas flsicas e juridicas, na forma da lei; III -doaQOes do Fundo Partid"
PV,conta_bancaria_especifica_mencionada,34,Estatutos/10_PV/001_Estatuto_do_Partido_de_21_7_2022_PDF.pdf,Estatutos/_analise_notion/PV_estatuto_atual.txt,Num. 157980715 - Pág. 33 Assinado eletronicamente por: FABIANA CRISTINA ORTEGA SEVERO DA SILVA - 30/08/2022 15:33:55 https://pje.tse.jus.br:443/pje/Processo/ConsultaDocumento/listView.seam?x=22083015335530300000156669699 Número do documento: 22083015335530300000156669699 Este documento foi gerado pelo usuário 002.***.***-47 em 12/09/2023 13:40:18 PARTIDO VERDE - 43 §1° - Os Deputados Federais contribuirao para ComissSo Executiva Nacional; §2° - Os Senadores e Deputados Estaduais contribuirSo para a Comissao Executiva Estadual. §3° - Os Vereadores contribuirao para a Comissao Executiva Municipal. II - na propaganda doutrinaria e polltica; 0 0
PV,conta_bancaria_especifica_mencionada,38,Estatutos/10_PV/001_Estatuto_do_Partido_de_21_7_2022_PDF.pdf,Estatutos/_analise_notion/PV_estatuto_atual.txt,"Num. 157980715 - Pág. 37 Assinado eletronicamente por: FABIANA CRISTINA ORTEGA SEVERO DA SILVA - 30/08/2022 15:33:55 https://pje.tse.jus.br:443/pje/Processo/ConsultaDocumento/listView.seam?x=22083015335530300000156669699 Número do documento: 22083015335530300000156669699 Este documento foi gerado pelo usuário 002.***.***-47 em 12/09/2023 13:40:18 PARTIDO VERDE - 43 CAPITULO XIII - DOS PROCESSOS DE VOTAQAO INTERNA SEQAO I - DA CONVOCAQAO jornal de circulacao direito a vote, com • 0 0\l 7 1 5 SEQAO II - DO SISTEMA DE VOTAQAO E POSSE CAPITULO XIV - PROCESSOS DE ESCOLHA DE CANDIDATOS AS ELEIQOES PROPORCIONAIS Art. 109 - No processo de escolha de"
AVANTE,reserva_cota_mulheres_direcao,3,Estatutos/11_AVANTE/001_Estatuto_do_Partido_de_23_7_2022_PDF.pdf,Estatutos/_analise_notion/AVANTE_estatuto_atual.txt,"ESTATUTO CONSOLIDADO APÓS ALTERAÇÕES PROMOVIDAS E APROVADAS EM CONVENÇÃO NACIONAL TÍTULO I Do Partido, dos Objetivos e dos Filiados 1° Oficio de ti• de Protocol° e qegistro 1 7 0 1 0 0 POSS088 JittidieSS CAPÍTULO I Da Duração, da Sede e do Foro Art. 1° - 0 AVANTE, pessoa jurídica de direito privado, com sede e foro em Brasilia, Capital Federal, com duração indeterminada e atuação em âmbito nacional, reger- se-6 por este Estatuto, definidor de sua estrutura, organização e funcionamento e, no que couber, pelas normas estabelecidas na legislação federal e na Constituição da República. Parágrafo Único: 0 AVANTE poderá ter sub-sede"
AVANTE,reserva_cota_mulheres_direcao,4,Estatutos/11_AVANTE/001_Estatuto_do_Partido_de_23_7_2022_PDF.pdf,Estatutos/_analise_notion/AVANTE_estatuto_atual.txt,"1° afield de tireo_i1r,v-OF Ne de lit 'MOOR) Registro 1 7 0 1 0 0 Pficioagiuddieit, professá-las, a transparência, eficiência, eficácia, impessoalidade e busca pe o interesse comum na gestão pública. Art. 4°- 0 AVANTE é simbolizado pelo próprio nome, transformado em logomarca que convida à ação, desarma a inércia e destaca o aspecto coletivo como força social imprescindível para a realização das mudanças necessárias ao Pais, tendo como cores da marca o laranja e o azul ciano, composto por uma seta como ícone que evoca o movimento de subida em substituição a letra A no nome, acrescido do número 70 (setenta). CAPÍTULO Ill Prevenção"
AVANTE,reserva_cota_mulheres_direcao,7,Estatutos/11_AVANTE/001_Estatuto_do_Partido_de_23_7_2022_PDF.pdf,Estatutos/_analise_notion/AVANTE_estatuto_atual.txt,"1° Offoo de Brttiiia-D Ill F • e - votar e ser votado para órgãos do Partido; N de Proknolo RegfAtro IV - manifestar-se nas reuniões, bem como recorrer das decisões dos árgãos do 1 7 0 1 0 0 Partido que contrariarem a Lei, o Programa ou o Estatuto. P asAttiututi di C. ia Parágrafo único - Somente poderá ser candidato a cargo eletivo o filiado que - - respeite o prazo legal mínimo de filiação partidária vigente, nos termos da lei. Art. 100 - Os filiados ao AVANTE terão os seguintes deveres: I - participar das campanhas eleitorais e apoiar os candidatos indicados pelas convenções partidárias; II - pagar as contribuições financeiras, na forma estabelecida neste Estatuto, e em resoluções aprovadas pela Comissão Executiva Nacional; III - participar assiduamente das reuniões dos órgãos partidários a que pertencer e das atividades promovidas pel"
AVANTE,reserva_cota_mulheres_direcao,8,Estatutos/11_AVANTE/001_Estatuto_do_Partido_de_23_7_2022_PDF.pdf,Estatutos/_analise_notion/AVANTE_estatuto_atual.txt,"1° Oficto de Brtt.ilia-DF N° ds Protoco!o e Repr!Ltro antes de assumir e não podendo fazê-lo se esta não autorizar, solicitar •révia 1 7 0 1 0 0 autorização da respectiva Comissão Executiva. Art. 11 - Constituem infração disciplinar e ético- partidária as seguintes condut dirigentes e detentores de mandato eletivo do AVANTE: I - participar de campanha eleitoral ou manifestar-se em favor de candidato de outro partido, salvo nos casos de partidos coligados ao AVANTE; II - empreender conduta incompatível com os princípios e regras definidas pelo Programa e o Estatuto do Partido; Ill - macular ou difamar a imagem do partido ou de seus"
AVANTE,orgao_movimento_mulheres_ou_violencia_politica,4,Estatutos/11_AVANTE/001_Estatuto_do_Partido_de_23_7_2022_PDF.pdf,Estatutos/_analise_notion/AVANTE_estatuto_atual.txt,"rma a inércia e destaca o aspecto coletivo como força social imprescindível para a realização das mudanças necessárias ao Pais, tendo como cores da marca o laranja e o azul ciano, composto por uma seta como ícone que evoca o movimento de subida em substituição a letra A no nome, acrescido do número 70 (setenta). CAPÍTULO Ill Prevenção e Combate a Violência Política de Gênero Art. 52 - 0 AVANTE garante os direitos de participação política da mulher, sendo vedadas a discriminação e a desigualdade de tratamento em virtude de gênero ou de raça no acesso as instâncias de representação política e no exercício de funções, tanto no ambiente interno da agremiação quanto externo. Art. 62 - É assegurado aos filiados o direito à apuração perante os órgão internos competentes, resguardando o sigilo das declarações prestadas. §12 Considera-se violência"
AVANTE,orgao_movimento_mulheres_ou_violencia_politica,4,Estatutos/11_AVANTE/001_Estatuto_do_Partido_de_23_7_2022_PDF.pdf,Estatutos/_analise_notion/AVANTE_estatuto_atual.txt,"rticipação política da mulher, sendo vedadas a discriminação e a desigualdade de tratamento em virtude de gênero ou de raça no acesso as instâncias de representação política e no exercício de funções, tanto no ambiente interno da agremiação quanto externo. Art. 62 - É assegurado aos filiados o direito à apuração perante os órgão internos competentes, resguardando o sigilo das declarações prestadas. §12 Considera-se violência política contra a mulher toda ação, conduta ou omissão com a finalidade de impedir, obstaculizar ou restringir os direitos politicos da mulher. §29 Constituem igualmente atos de violência política contra a mulher qualquer distinção, exclusão ou restrição no reconhecimento, gozo ou exercício de seus direitos e de suas liberdades políticas fundamentais, em virtude do sexo. CAPÍTULO IV Da Filiação Partidária Art. 7° - 0"
AVANTE,orgao_movimento_mulheres_ou_violencia_politica,20,Estatutos/11_AVANTE/001_Estatuto_do_Partido_de_23_7_2022_PDF.pdf,Estatutos/_analise_notion/AVANTE_estatuto_atual.txt,"se municipal buscando articular-se com a sociedade e seus movimentos sociais através de Núcleos de Base organizados de acordo com as normas baixadas por resoluções do Diretório Nacional e respectivo Diretório Estadual. Art. 53 - Os núcleos criados por decisão do Diretório Nacional ou do Diretório Estadual destinam-se a coordenar as ações partidárias a serem exercidas pelo AVANTE no âmbito dos movimentos sociais, compreendendo, sobretudo, os movimentos trabalhista e sindical, movimento negro, da mulher, da juventude, de minorias étnicas, LGBTC:11A+, de profissionais liberais, de artistas, dos estudantes, rural, entre outros. § 12 - Os representantes dos Núcleos de Base do Partido serão escolhidos por nomeação e terão direito a voz nas reuniões dos Diretórios e Comissões Executivas. § 2° - Os núcleos não possuem poder de decisão nem autonom"
