ata_id,ano,data_sessao,tipo,num,titulo,be_n,be_data,arquivo,origem,pag_ini,pag_fim,pngs,ocr_txt,dificuldade,no_ensaio,status,confianca,transcricao,parecer,fidelidade
1933-08-22-o66-99527-p2,1933,1933-08-22,ordinaria,66,"ATA DA 66ª SESSÃO ORDINÁRIA, EM 22 DE AGOSTO DE 1933",126,1933-08-26,1933-08-26 - BE n126 [99527] (2).pdf,BEs 1933\AGOSTO\26\99527\00000012 (igual).pdf,2,4,_paginas\99527\p002.png;_paginas\99527\p003.png;_paginas\99527\p004.png,_ocr\1933-08-22-o66-99527-p2.txt,facil,1,transcrita,alta,1933\1933-08-22-o66-99527-p2.md,,
1933-08-22-o66-99527-p2,1933,1933-08-22,ordinaria,66,"ATA DA 66ª SESSÃO ORDINÁRIA, EM 22 DE AGOSTO DE 1933",126,1933-08-26,1933-08-26 - BE n126 [99527].pdf,BEs 1933\AGOSTO\26\99527\00000008.pdf,2,4,_paginas\99527\p002.png;_paginas\99527\p003.png;_paginas\99527\p004.png,_ocr\1933-08-22-o66-99527-p2.txt,facil,1,transcrita,alta,1933\1933-08-22-o66-99527-p2.md,,
1933-08-25-o0-99526-p2,1933,1933-08-25,ordinaria,,"ATA DA SESSÃO ORDINÁRIA, EM 25 DE AGOSTO DE 1933",125,1933-08-23,1933-08-23 - BE n125 [99526] (2).pdf,BEs 1933\AGOSTO\23\99526\00000011 (igual).pdf,2,3,_paginas\99526\p002.png;_paginas\99526\p003.png,_ocr\1933-08-25-o0-99526-p2.txt,facil,0,problema,baixa,1933\1933-08-25-o0-99526-p2.md,,
1933-08-25-o0-99526-p2,1933,1933-08-25,ordinaria,,"ATA DA SESSÃO ORDINÁRIA, EM 25 DE AGOSTO DE 1933",125,1933-08-23,1933-08-23 - BE n125 [99526].pdf,BEs 1933\AGOSTO\23\99526\00000007.pdf,2,3,_paginas\99526\p002.png;_paginas\99526\p003.png,_ocr\1933-08-25-o0-99526-p2.txt,facil,0,problema,baixa,1933\1933-08-25-o0-99526-p2.md,,
1933-08-25-o0-99528-p2,1933,1933-08-25,ordinaria,67,"ATA DA 67ª SESSÃO ORDINÁRIA, EM 25 DE AGOSTO DE 1933",127,1933-08-30,1933-08-30 - BE n127 [99528].pdf,BEs 1933\AGOSTO\30\99528\00000013.pdf,2,4,_paginas\99528\p002.png;_paginas\99528\p003.png;_paginas\99528\p004.png,_ocr\1933-08-25-o0-99528-p2.txt,facil,0,duplicada,alta,1933\1933-08-25-o0-99528-p2.md,,
1933-08-25-o67-99528-p2,1933,1933-08-25,ordinaria,67,"ATA DA 67ª SESSÃO ORDINÁRIA, EM 25 DE AGOSTO DE 1933",127,1933-08-30,1933-08-30 - BE n127 [99528].pdf,BEs 1933\AGOSTO\30\99528\00000013.pdf,2,4,_paginas\99528\p002.png;_paginas\99528\p003.png;_paginas\99528\p004.png,_ocr\1933-08-25-o67-99528-p2.txt,facil,1,duplicada,alta,1933\1933-08-25-o67-99528-p2.md,reconciliada->1933-09-01-o0-99528-p2,
1933-08-29-o8-99530-p2,1933,1933-08-29,ordinaria,68,"ATA DA 68ª SESSÃO ORDINÁRIA, EM 29 DE AGOSTO DE 1933",128,1933-09-02,1933-09-02 - BE n128 [99530].pdf,BEs 1933\SETEMBRO\02\99530\00000009.pdf,2,4,_paginas\99530\p002.png;_paginas\99530\p003.png;_paginas\99530\p004.png,_ocr\1933-08-29-o8-99530-p2.txt,facil,0,duplicada,alta,1933\1933-08-29-o8-99530-p2.md,,
1933-08-29-o68-99530-p2,1933,1933-08-29,ordinaria,68,"ATA DA 68ª SESSÃO ORDINÁRIA, EM 29 DE AGOSTO DE 1933",128,1933-09-02,1933-09-02 - BE n128 [99530] (2).pdf,BEs 1933\SETEMBRO\02\99530\00000014 (igual).pdf,2,4,_paginas\99530\p002.png;_paginas\99530\p003.png;_paginas\99530\p004.png,_ocr\1933-08-29-o68-99530-p2.txt,facil,1,transcrita,alta,1933\1933-08-29-o68-99530-p2.md,,
1933-09-01-o0-99528-p2,1933,1933-08-25,ordinaria,67,"ATA DA 67ª SESSÃO ORDINÁRIA, EM 25 DE AGOSTO DE 1933",127,1933-08-30,1933-08-30 - BE n127 [99528].pdf,BEs 1933\AGOSTO\30\99528\00000013.pdf,2,4,_paginas\99528\p002.png;_paginas\99528\p003.png;_paginas\99528\p004.png,_ocr\1933-09-01-o0-99528-p2.txt,facil,0,transcrita,alta,1933\1933-09-01-o0-99528-p2.md,,
1933-09-01-o0-99531-p2,1933,1933-09-01,ordinaria,69,"ATA DA 69ª SESSÃO ORDINÁRIA, EM 1 DE SETEMBRO DE 1933",129,1933-09-06,1933-09-06 - BE n129 [99531] (2).pdf,BEs 1933\SETEMBRO\06\99531\00000015 (igual).pdf,2,4,_paginas\99531\p002.png;_paginas\99531\p003.png;_paginas\99531\p004.png,_ocr\1933-09-01-o0-99531-p2.txt,facil,0,duplicada,alta,1933\1933-09-01-o0-99531-p2.md,,
1933-09-01-o0-99531-p2,1933,1933-09-01,ordinaria,69,"ATA DA 69ª SESSÃO ORDINÁRIA, EM 1 DE SETEMBRO DE 1933",129,1933-09-06,1933-09-06 - BE n129 [99531].pdf,BEs 1933\SETEMBRO\06\99531\00000010.pdf,2,4,_paginas\99531\p002.png;_paginas\99531\p003.png;_paginas\99531\p004.png,_ocr\1933-09-01-o0-99531-p2.txt,facil,0,duplicada,alta,1933\1933-09-01-o0-99531-p2.md,,
1933-09-01-o69-99531-p2,1933,1933-09-01,ordinaria,69,"ATA DA 69ª SESSÃO ORDINÁRIA, EM 1 DE SETEMBRO DE 1933",129,1933-09-06,1933-09-06 - BE n129 [99531] (2).pdf,BEs 1933\SETEMBRO\06\99531\00000015 (igual).pdf,2,4,_paginas\99531\p002.png;_paginas\99531\p003.png;_paginas\99531\p004.png,_ocr\1933-09-01-o69-99531-p2.txt,facil,1,transcrita,alta,1933\1933-09-01-o69-99531-p2.md,,
1933-09-01-o69-99531-p2,1933,1933-09-01,ordinaria,69,"ATA DA 69ª SESSÃO ORDINÁRIA, EM 1 DE SETEMBRO DE 1933",129,1933-09-06,1933-09-06 - BE n129 [99531].pdf,BEs 1933\SETEMBRO\06\99531\00000010.pdf,2,4,_paginas\99531\p002.png;_paginas\99531\p003.png;_paginas\99531\p004.png,_ocr\1933-09-01-o69-99531-p2.txt,facil,1,transcrita,alta,1933\1933-09-01-o69-99531-p2.md,,
1933-09-05-o0-99530-p2,1933,1933-08-29,ordinaria,68,"ATA DA 68ª SESSÃO ORDINÁRIA, EM 29 DE AGOSTO DE 1933",128,1933-09-02,1933-09-02 - BE n128 [99530] (2).pdf,BEs 1933\SETEMBRO\02\99530\00000014 (igual).pdf,2,4,_paginas\99530\p002.png;_paginas\99530\p003.png;_paginas\99530\p004.png,_ocr\1933-09-05-o0-99530-p2.txt,facil,0,duplicada,alta,1933\1933-09-05-o0-99530-p2.md,reconciliada->1933-08-29-o68-99530-p2,
1933-09-05-o0-99530-p2,1933,1933-08-29,ordinaria,68,"ATA DA 68ª SESSÃO ORDINÁRIA, EM 29 DE AGOSTO DE 1933",128,1933-09-02,1933-09-02 - BE n128 [99530].pdf,BEs 1933\SETEMBRO\02\99530\00000009.pdf,2,4,_paginas\99530\p002.png;_paginas\99530\p003.png;_paginas\99530\p004.png,_ocr\1933-09-05-o0-99530-p2.txt,facil,0,transcrita,alta,1933\1933-09-05-o0-99530-p2.md,,
1933-09-05-o0-99535-p2,1933,1933-09-05,ordinaria,70,"ATA DA 70ª SESSÃO ORDINÁRIA, EM 5 DE SETEMBRO DE 1933",131,1933-09-13,1933-09-13 - BE n131 [99535] (2).pdf,BEs 1933\SETEMBRO\13\99535\00000017 (igual).pdf,2,4,_paginas\99535\p002.png;_paginas\99535\p003.png;_paginas\99535\p004.png,_ocr\1933-09-05-o0-99535-p2.txt,facil,0,duplicada,alta,1933\1933-09-05-o0-99535-p2.md,,
1933-09-05-o0-99535-p2,1933,1933-09-05,ordinaria,70,"ATA DA 70ª SESSÃO ORDINÁRIA, EM 5 DE SETEMBRO DE 1933",131,1933-09-13,1933-09-13 - BE n131 [99535].pdf,BEs 1933\SETEMBRO\13\99535\00000012.pdf,2,4,_paginas\99535\p002.png;_paginas\99535\p003.png;_paginas\99535\p004.png,_ocr\1933-09-05-o0-99535-p2.txt,facil,0,duplicada,alta,1933\1933-09-05-o0-99535-p2.md,,
1933-09-05-o70-99535-p2,1933,1933-09-05,ordinaria,70,"ATA DA 70ª SESSÃO ORDINÁRIA, EM 5 DE SETEMBRO DE 1933",131,1933-09-13,1933-09-13 - BE n131 [99535] (2).pdf,BEs 1933\SETEMBRO\13\99535\00000017 (igual).pdf,2,4,_paginas\99535\p002.png;_paginas\99535\p003.png;_paginas\99535\p004.png,_ocr\1933-09-05-o70-99535-p2.txt,facil,1,transcrita,alta,1933\1933-09-05-o70-99535-p2.md,,
1933-09-05-o70-99535-p2,1933,1933-09-05,ordinaria,70,"ATA DA 70ª SESSÃO ORDINÁRIA, EM 5 DE SETEMBRO DE 1933",131,1933-09-13,1933-09-13 - BE n131 [99535].pdf,BEs 1933\SETEMBRO\13\99535\00000012.pdf,2,4,_paginas\99535\p002.png;_paginas\99535\p003.png;_paginas\99535\p004.png,_ocr\1933-09-05-o70-99535-p2.txt,facil,1,transcrita,alta,1933\1933-09-05-o70-99535-p2.md,,
1933-09-08-o0-99531-p2,1933,1933-09-01,ordinaria,69,"69ª SESSÃO ORDINÁRIA, EM 1 DE SETEMBRO DE 1933",129,1933-09-06,1933-09-06 - BE n129 [99531] (2).pdf,BEs 1933\SETEMBRO\06\99531\00000015 (igual).pdf,2,4,_paginas\99531\p002.png;_paginas\99531\p003.png;_paginas\99531\p004.png,_ocr\1933-09-08-o0-99531-p2.txt,facil,0,duplicada,alta,1933\1933-09-08-o0-99531-p2.md,reconciliada->1933-09-01-o69-99531-p2,
1933-09-08-o0-99531-p2,1933,1933-09-01,ordinaria,69,"69ª SESSÃO ORDINÁRIA, EM 1 DE SETEMBRO DE 1933",129,1933-09-06,1933-09-06 - BE n129 [99531].pdf,BEs 1933\SETEMBRO\06\99531\00000010.pdf,2,4,_paginas\99531\p002.png;_paginas\99531\p003.png;_paginas\99531\p004.png,_ocr\1933-09-08-o0-99531-p2.txt,facil,0,duplicada,alta,1933\1933-09-08-o0-99531-p2.md,reconciliada->1933-09-01-o69-99531-p2,
1933-09-08-o0-99857-p2,1933,1933-09-08,ordinaria,71,"71ª SESSÃO ORDINÁRIA, EM 8 DE SETEMBRO DE 1933",133,1933-09-20,1933-09-20 - BE n133 [99857].pdf,BEs 1933\SETEMBRO\20\99857\00000014.pdf,2,3,_paginas\99857\p002.png;_paginas\99857\p003.png,_ocr\1933-09-08-o0-99857-p2.txt,facil,0,transcrita,alta,1933\1933-09-08-o0-99857-p2.md,,
1933-09-12-o0-99533-p2,1933,1933-09-12,ordinaria,,"ATA DA SESSÃO ORDINÁRIA, EM 12 DE SETEMBRO DE 1933",130,1933-09-09,1933-09-09 - BE n130 [99533].pdf,BEs 1933\SETEMBRO\09\99533\00000011.pdf,2,4,_paginas\99533\p002.png;_paginas\99533\p003.png;_paginas\99533\p004.png,_ocr\1933-09-12-o0-99533-p2.txt,facil,0,problema,baixa,1933\1933-09-12-o0-99533-p2.md,,
1933-09-12-o0-99857-p3,1933,1933-09-12,ordinaria,72,"72ª SESSÃO ORDINÁRIA, EM 12 DE SETEMBRO DE 1933",133,1933-09-20,1933-09-20 - BE n133 [99857].pdf,BEs 1933\SETEMBRO\20\99857\00000014.pdf,3,5,_paginas\99857\p003.png;_paginas\99857\p004.png;_paginas\99857\p005.png,_ocr\1933-09-12-o0-99857-p3.txt,facil,0,revisada,alta,1933\1933-09-12-o0-99857-p3.md,1933\1933-09-12-o0-99857-p3.parecer.json,9.7
1933-09-15-o73-99858-p2,1933,1933-09-15,ordinaria,73,"73ª SESSÃO ORDINÁRIA, EM 15 DE SETEMBRO DE 1933",134,1933-09-23,1933-09-23 - BE n134 [99858].pdf,BEs 1933\SETEMBRO\23\99858\00000015.pdf,2,3,_paginas\99858\p002.png;_paginas\99858\p003.png,_ocr\1933-09-15-o73-99858-p2.txt,facil,1,duplicada,alta,1933\1933-09-15-o73-99858-p2.md,reconciliada->1933-09-26-o0-99858-p2,
1933-09-19-o0-99856-p2,1933,1933-09-19,ordinaria,,"ATA DA SESSÃO ORDINÁRIA, EM 19 DE SETEMBRO DE 1933",132,1933-09-16,1933-09-16 - BE n132 [99856].pdf,BEs 1933\SETEMBRO\16\99856\00000013.pdf,2,4,_paginas\99856\p002.png;_paginas\99856\p003.png;_paginas\99856\p004.png,_ocr\1933-09-19-o0-99856-p2.txt,facil,0,problema,baixa,1933\1933-09-19-o0-99856-p2.md,,
1933-09-19-o74-99858-p3,1933,1933-09-19,ordinaria,74,"74ª SESSÃO ORDINÁRIA, EM 19 DE SETEMBRO DE 1933",134,1933-09-23,1933-09-23 - BE n134 [99858].pdf,BEs 1933\SETEMBRO\23\99858\00000015.pdf,3,5,_paginas\99858\p003.png;_paginas\99858\p004.png;_paginas\99858\p005.png,_ocr\1933-09-19-o74-99858-p3.txt,facil,1,transcrita,alta,1933\1933-09-19-o74-99858-p3.md,,
1933-09-21-e0-99857-p2,1933,1933-09-21,extraordinaria,,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 21 DE SETEMBRO DE 1933",133,1933-09-20,1933-09-20 - BE n133 [99857].pdf,BEs 1933\SETEMBRO\20\99857\00000014.pdf,2,3,_paginas\99857\p002.png;_paginas\99857\p003.png,_ocr\1933-09-21-e0-99857-p2.txt,facil,0,problema,baixa,1933\1933-09-21-e0-99857-p2.md,,
1933-09-21-e5-99858-p6,1933,1933-09-21,extraordinaria,5,"5ª SESSÃO EXTRAORDINÁRIA, EM 21 DE SETEMBRO DE 1933",134,1933-09-23,1933-09-23 - BE n134 [99858].pdf,BEs 1933\SETEMBRO\23\99858\00000015.pdf,6,7,_paginas\99858\p006.png;_paginas\99858\p007.png,_ocr\1933-09-21-e5-99858-p6.txt,facil,0,transcrita,alta,1933\1933-09-21-e5-99858-p6.md,,
1933-09-22-o0-99857-p2,1933,1933-09-22,ordinaria,,"ATA DA SESSÃO ORDINÁRIA, EM 22 DE SETEMBRO DE 1933",133,1933-09-20,1933-09-20 - BE n133 [99857].pdf,BEs 1933\SETEMBRO\20\99857\00000014.pdf,2,3,_paginas\99857\p002.png;_paginas\99857\p003.png,_ocr\1933-09-22-o0-99857-p2.txt,facil,0,problema,baixa,1933\1933-09-22-o0-99857-p2.md,,
1933-09-22-o0-99859-p4,1933,1933-09-22,ordinaria,75,"75ª SESSÃO ORDINÁRIA, EM 22 DE SETEMBRO DE 1933",135,1933-09-27,1933-09-27 - BE n135 [99859].pdf,BEs 1933\SETEMBRO\27\99859\00000016.pdf,4,6,_paginas\99859\p004.png;_paginas\99859\p005.png;_paginas\99859\p006.png,_ocr\1933-09-22-o0-99859-p4.txt,facil,0,duplicada,alta,1933\1933-09-22-o0-99859-p4.md,,
1933-09-22-o75-99859-p4,1933,1933-09-22,ordinaria,75,"75ª SESSÃO ORDINÁRIA, EM 22 DE SETEMBRO DE 1933",135,1933-09-27,1933-09-27 - BE n135 [99859].pdf,BEs 1933\SETEMBRO\27\99859\00000016.pdf,4,6,_paginas\99859\p004.png;_paginas\99859\p005.png;_paginas\99859\p006.png,_ocr\1933-09-22-o75-99859-p4.txt,facil,1,transcrita,alta,1933\1933-09-22-o75-99859-p4.md,,
1933-09-26-o0-99858-p2,1933,1933-09-15,ordinaria,73,"73ª SESSÃO ORDINÁRIA, EM 15 DE SETEMBRO DE 1933",134,1933-09-23,1933-09-23 - BE n134 [99858].pdf,BEs 1933\SETEMBRO\23\99858\00000015.pdf,2,3,_paginas\99858\p002.png;_paginas\99858\p003.png,_ocr\1933-09-26-o0-99858-p2.txt,facil,0,transcrita,alta,1933\1933-09-26-o0-99858-p2.md,,
1933-09-26-o76-99860-p2,1933,1933-09-26,ordinaria,76,"76ª SESSÃO ORDINÁRIA, EM 26 DE SETEMBRO DE 1933",136,1933-09-30,1933-09-30 - BE n136 [99860].pdf,BEs 1933\SETEMBRO\30\99860\00000017.pdf,2,4,_paginas\99860\p002.png;_paginas\99860\p003.png;_paginas\99860\p004.png,_ocr\1933-09-26-o76-99860-p2.txt,facil,1,transcrita,alta,1933\1933-09-26-o76-99860-p2.md,,
1933-09-29-o0-99859-p2,1933,1933-09-22,ordinaria,75,"75ª SESSÃO ORDINÁRIA, EM 22 DE SETEMBRO DE 1933",135,1933-09-27,1933-09-27 - BE n135 [99859].pdf,BEs 1933\SETEMBRO\27\99859\00000016.pdf,2,4,_paginas\99859\p002.png;_paginas\99859\p003.png;_paginas\99859\p004.png,_ocr\1933-09-29-o0-99859-p2.txt,facil,0,duplicada,alta,1933\1933-09-29-o0-99859-p2.md,reconciliada->1933-09-22-o75-99859-p4,
1933-09-29-o77-99861-p2,1933,1933-09-29,ordinaria,77,"77ª SESSÃO ORDINÁRIA, EM 29 DE SETEMBRO DE 1933",137,1933-10-04,1933-10-04 - BE n137 [99861].pdf,BEs 1933\OUTUBRO\04\99861\00000018.pdf,2,4,_paginas\99861\p002.png;_paginas\99861\p003.png;_paginas\99861\p004.png,_ocr\1933-09-29-o77-99861-p2.txt,facil,1,transcrita,alta,1933\1933-09-29-o77-99861-p2.md,,
1933-10-03-o0-99863-p2,1933,1933-10-03,ordinaria,78,"78ª SESSÃO ORDINÁRIA, EM 3 DE OUTUBRO DE 1933",139,1933-10-11,1933-10-11 - BE n139 [99863].pdf,BEs 1933\OUTUBRO\11\99863\00000020.pdf,2,4,_paginas\99863\p002.png;_paginas\99863\p003.png;_paginas\99863\p004.png,_ocr\1933-10-03-o0-99863-p2.txt,facil,0,transcrita,alta,1933\1933-10-03-o0-99863-p2.md,,
1933-10-06-o0-99861-p2,1933,1933-10-06,ordinaria,,(falso positivo do indice — nao ha ata de 06/10/1933 nestas paginas),137,1933-10-04,1933-10-04 - BE n137 [99861].pdf,BEs 1933\OUTUBRO\04\99861\00000018.pdf,2,4,_paginas\99861\p002.png;_paginas\99861\p003.png;_paginas\99861\p004.png,_ocr\1933-10-06-o0-99861-p2.txt,facil,0,duplicada,baixa,1933\1933-10-06-o0-99861-p2.md,,
1933-10-06-o0-99863-p5,1933,1933-10-06,ordinaria,79,"79ª SESSÃO ORDINÁRIA, EM 6 DE OUTUBRO DE 1933",139,1933-10-11,1933-10-11 - BE n139 [99863].pdf,BEs 1933\OUTUBRO\11\99863\00000020.pdf,5,7,_paginas\99863\p005.png;_paginas\99863\p006.png;_paginas\99863\p007.png,_ocr\1933-10-06-o0-99863-p5.txt,facil,0,transcrita,alta,1933\1933-10-06-o0-99863-p5.md,,
1933-10-07-e7-99864-p2,1933,1933-10-07,extraordinaria,7,"7ª SESSÃO EXTRAORDINÁRIA, EM 7 DE OUTUBRO DE 1933",140,1933-10-14,1933-10-14 - BE n140 [99864].pdf,BEs 1933\OUTUBRO\14\99864\00000021.pdf,2,4,_paginas\99864\p002.png;_paginas\99864\p003.png;_paginas\99864\p004.png,_ocr\1933-10-07-e7-99864-p2.txt,facil,1,duplicada,alta,1933\1933-10-07-e7-99864-p2.md,reconciliada->1933-10-17-o0-99864-p2,
1933-10-10-o0-99862-p2,1933,1933-10-10,ordinaria,,"(nao confirmado; estimado pelo indice: SESSAO ORDINARIA, EM 10 DE OUTUBRO DE 1933)",138,1933-10-07,1933-10-07 - BE n138 [99862].pdf,BEs 1933\OUTUBRO\07\99862\00000019.pdf,2,4,_paginas\99862\p002.png;_paginas\99862\p003.png;_paginas\99862\p004.png,_ocr\1933-10-10-o0-99862-p2.txt,facil,0,problema,baixa,1933\1933-10-10-o0-99862-p2.md,,
1933-10-10-o80-99864-p5,1933,1933-10-10,ordinaria,80,"80ª SESSÃO ORDINÁRIA, EM 10 DE OUTUBRO DE 1933",140,1933-10-14,1933-10-14 - BE n140 [99864].pdf,BEs 1933\OUTUBRO\14\99864\00000021.pdf,5,6,_paginas\99864\p005.png;_paginas\99864\p006.png,_ocr\1933-10-10-o80-99864-p5.txt,facil,1,transcrita,alta,1933\1933-10-10-o80-99864-p5.md,,
1933-10-14-x31-99305-p8,1932,1932-10-14,,31,"31ª SESSÃO, EM 14 DE OUTUBRO DE 1932 (cabeçalho impresso traz ""1933"", erro de ano)",29,1933-02-11,1933-02-11 - BE n029 [99305].pdf,BEs 1933\FEVEREIRO\11\99305\00000029.pdf,8,10,_paginas\99305\p008.png;_paginas\99305\p009.png;_paginas\99305\p010.png,_ocr\1933-10-14-x31-99305-p8.txt,facil,0,regional,alta,1933\1933-10-14-x31-99305-p8.md,,
1933-10-17-o0-99864-p2,1933,1933-10-07,extraordinaria,7,"7ª SESSÃO EXTRAORDINÁRIA, EM 7 DE OUTUBRO DE 1933",140,1933-10-14,1933-10-14 - BE n140 [99864].pdf,BEs 1933\OUTUBRO\14\99864\00000021.pdf,2,4,_paginas\99864\p002.png;_paginas\99864\p003.png;_paginas\99864\p004.png,_ocr\1933-10-17-o0-99864-p2.txt,facil,0,revisada,alta,1933\1933-10-17-o0-99864-p2.md,1933\1933-10-17-o0-99864-p2.parecer.json,9.9
1933-10-17-o82-99866-p2,1933,1933-10-17,ordinaria,82,"82ª SESSÃO ORDINÁRIA, EM 17 DE OUTUBRO DE 1933",142,1933-10-21,1933-10-21 - BE n142 [99866].pdf,BEs 1933\OUTUBRO\21\99866\00000023.pdf,2,4,_paginas\99866\p002.png;_paginas\99866\p003.png;_paginas\99866\p004.png,_ocr\1933-10-17-o82-99866-p2.txt,facil,1,transcrita,alta,1933\1933-10-17-o82-99866-p2.md,,
1933-10-20-o0-99867-p2,1933,1933-10-20,ordinaria,83,"83ª SESSÃO ORDINÁRIA, EM 20 DE OUTUBRO DE 1933",143,1933-10-25,1933-10-25 - BE n143 [99867].pdf,BEs 1933\OUTUBRO\25\99867\00000024.pdf,2,4,_paginas\99867\p002.png;_paginas\99867\p003.png;_paginas\99867\p004.png,_ocr\1933-10-20-o0-99867-p2.txt,facil,0,duplicada,alta,1933\1933-10-20-o0-99867-p2.md,,
1933-10-20-o63-99867-p2,1933,1933-10-20,ordinaria,83,"83ª SESSÃO ORDINÁRIA, EM 20 DE OUTUBRO DE 1933",143,1933-10-25,1933-10-25 - BE n143 [99867].pdf,BEs 1933\OUTUBRO\25\99867\00000024.pdf,2,4,_paginas\99867\p002.png;_paginas\99867\p003.png;_paginas\99867\p004.png,_ocr\1933-10-20-o63-99867-p2.txt,facil,0,duplicada,alta,1933\1933-10-20-o63-99867-p2.md,reconciliada->1933-10-27-o0-99867-p2,
1933-10-23-e0-99875-p11,1933,1933-10-23,extraordinaria,29,ATA DA 29ª SESSÃO EXTRAORDINÁRIA REALIZADA A 23 DE OUTUBRO DE 1933,,1933-11-22,1933-11-22 - BE [99875].pdf,BEs 1933\NOVEMBRO\22\99875\00000032.pdf,11,12,_paginas\99875\p011.png;_paginas\99875\p012.png,_ocr\1933-10-23-e0-99875-p11.txt,facil,0,duplicada,alta,1933\1933-10-23-e0-99875-p11.md,,
1933-10-23-e29-99875-p11,1933,1933-10-23,extraordinaria,29,ATA DA 29ª SESSÃO EXTRAORDINÁRIA REALIZADA A 23 DE OUTUBRO DE 1933,,1933-11-22,1933-11-22 - BE [99875].pdf,BEs 1933\NOVEMBRO\22\99875\00000032.pdf,11,12,_paginas\99875\p011.png;_paginas\99875\p012.png,_ocr\1933-10-23-e29-99875-p11.txt,facil,0,regional,alta,1933\1933-10-23-e29-99875-p11.md,,
1933-10-24-o0-99866-p2,1933,1933-10-17,ordinaria,82,"ATA DA 82ª SESSÃO ORDINÁRIA, EM 17 DE OUTUBRO DE 1933",142,1933-10-21,1933-10-21 - BE n142 [99866].pdf,BEs 1933\OUTUBRO\21\99866\00000023.pdf,2,4,_paginas\99866\p002.png;_paginas\99866\p003.png;_paginas\99866\p004.png,_ocr\1933-10-24-o0-99866-p2.txt,facil,0,duplicada,alta,1933\1933-10-24-o0-99866-p2.md,reconciliada->1933-10-17-o82-99866-p2,
1933-10-24-o0-99868-p2,1933,1933-10-24,ordinaria,84,"ATA DA 84ª SESSÃO ORDINÁRIA, EM 24 DE OUTUBRO DE 1933",144,1933-10-28,1933-10-28 - BE n144 [99868].pdf,BEs 1933\OUTUBRO\28\99868\00000025.pdf,2,4,_paginas\99868\p002.png;_paginas\99868\p003.png;_paginas\99868\p004.png,_ocr\1933-10-24-o0-99868-p2.txt,facil,0,duplicada,alta,1933\1933-10-24-o0-99868-p2.md,,
1933-10-24-o84-99868-p2,1933,1933-10-24,ordinaria,84,"ATA DA 84ª SESSÃO ORDINÁRIA, EM 24 DE OUTUBRO DE 1933",144,1933-10-28,1933-10-28 - BE n144 [99868].pdf,BEs 1933\OUTUBRO\28\99868\00000025.pdf,2,4,_paginas\99868\p002.png;_paginas\99868\p003.png;_paginas\99868\p004.png,_ocr\1933-10-24-o84-99868-p2.txt,facil,1,transcrita,alta,1933\1933-10-24-o84-99868-p2.md,,
1933-10-27-o0-99867-p2,1933,1933-10-20,ordinaria,83,"ATA DA 83ª SESSÃO ORDINÁRIA, EM 20 DE OUTUBRO DE 1933",143,1933-10-25,1933-10-25 - BE n143 [99867].pdf,BEs 1933\OUTUBRO\25\99867\00000024.pdf,2,4,_paginas\99867\p002.png;_paginas\99867\p003.png;_paginas\99867\p004.png,_ocr\1933-10-27-o0-99867-p2.txt,facil,0,transcrita,alta,1933\1933-10-27-o0-99867-p2.md,,
1933-10-31-o86-99870-p2,1933,1933-10-31,ordinaria,86,"ATA DA 86ª SESSÃO ORDINÁRIA, EM 31 DE OUTUBRO DE 1933",146,1933-11-04,1933-11-04 - BE n146 [99870].pdf,BEs 1933\NOVEMBRO\04\99870\00000027.pdf,2,4,_paginas\99870\p002.png;_paginas\99870\p003.png;_paginas\99870\p004.png,_ocr\1933-10-31-o86-99870-p2.txt,facil,1,transcrita,alta,1933\1933-10-31-o86-99870-p2.md,,
1933-11-03-o0-99869-p2,1933,1933-10-27,ordinaria,85,"ATA DA 85ª SESSÃO ORDINÁRIA, EM 27 DE OUTUBRO DE 1933",145,1933-11-01,1933-11-01 - BE n145 [99869].pdf,BEs 1933\NOVEMBRO\01\99869\00000026.pdf,2,4,_paginas\99869\p002.png;_paginas\99869\p003.png;_paginas\99869\p004.png,_ocr\1933-11-03-o0-99869-p2.txt,facil,0,duplicada,alta,1933\1933-11-03-o0-99869-p2.md,reconciliada->semdata-o85-99869-p2,
1933-11-03-o0-99871-p2,1933,1933-11-03,ordinaria,87,"ATA DA 87ª SESSÃO ORDINÁRIA, EM 3 DE NOVEMBRO DE 1933",,1933-11-08,1933-11-08 - BE [99871].pdf,BEs 1933\NOVEMBRO\08\99871\00000028.pdf,2,4,_paginas\99871\p002.png;_paginas\99871\p003.png;_paginas\99871\p004.png,_ocr\1933-11-03-o0-99871-p2.txt,facil,0,duplicada,alta,1933\1933-11-03-o0-99871-p2.md,,
1933-11-03-o87-99871-p2,1933,1933-11-03,ordinaria,87,"ATA DA 87ª SESSÃO ORDINÁRIA, EM 3 DE NOVEMBRO DE 1933",,1933-11-08,1933-11-08 - BE [99871].pdf,BEs 1933\NOVEMBRO\08\99871\00000028.pdf,2,4,_paginas\99871\p002.png;_paginas\99871\p003.png;_paginas\99871\p004.png,_ocr\1933-11-03-o87-99871-p2.txt,facil,1,duplicada,alta,1933\1933-11-03-o87-99871-p2.md,,
